timestamp,market_trend,market_breadth,market_cycle,market_volatility,y_binary,prob_lr,prob_xgb,prob_lgb
2020-03-04,-1.9057470640800809,-2.432089466464027,0.1459931206916014,-2.726116135625521,0,0.30470726526500197,0.1892755925655365,0.2297667898221069
2020-03-05,-1.4283591605978894,-2.040579771118661,0.2938799908020434,-2.376827254947944,0,0.38202814705751736,0.19330604374408722,0.19957279819205379
2020-03-06,-1.3320490351991716,-1.99220680729922,-0.5453531692417887,-1.9530220270996477,0,0.35076123192748077,0.28107067942619324,0.24643968762852428
2020-03-09,-1.2586748727998374,-1.949155344837235,-1.6632453842292982,-1.4942615066201503,0,0.2837638457858206,0.19231083989143372,0.2129839004319016
2020-03-10,-3.0,-2.730371653423664,-2.5738159784381747,-1.1302644238032111,0,0.09329516073729775,0.20320846140384674,0.19137888826217647
2020-03-11,-3.0,-2.681865197561321,-2.5738159784381747,-3.0,0,0.06797461591495536,0.11823659390211105,0.1225255830312766
2020-03-12,-3.0,-2.6336192329939667,-2.5738159784381747,-3.0,0,0.0671035101558488,0.11823659390211105,0.1225255830312766
2020-03-13,-3.0,-2.588560540182956,-2.5738159784381747,-2.9613930079547144,0,0.06672272474271719,0.11823659390211105,0.1225255830312766
2020-03-16,-3.0,-2.5475595600139878,-2.5738159784381747,-2.899038244866328,0,0.06667661599754361,0.11823659390211105,0.1225255830312766
2020-03-17,-3.0,-2.508704210399966,-2.5738159784381747,-2.839909936886768,0,0.06663335005508308,0.17067106068134308,0.17914061305655546
2020-03-18,-3.0,-2.471880210275448,-2.5738159784381747,-2.78382340063547,0,0.06659291298278416,0.17067106068134308,0.1825699894805018
2020-03-19,-3.0,-2.4364200407176466,-2.5738159784381747,-2.730574273468608,0,0.06654565380039673,0.2937503159046173,0.20385755279144044
2020-03-20,-3.0,-2.4012083108734688,-2.5738159784381747,-2.679800793797881,0,0.06647570504724956,0.3038862645626068,0.20385755279144044
2020-03-23,-2.9699384128248045,-2.366392046436369,-2.5738159784381747,-2.631506091143556,0,0.0679079897266554,0.3038862645626068,0.20385755279144044
2020-03-24,-2.919285804266468,-2.3324304442540247,-2.5738159784381747,-2.485312806222968,1,0.07160846293539265,0.31557101011276245,0.23150741456038829
